24. June 2018 | 18:55:39 | - IpBans = 1
24. June 2018 | 18:55:39 | - TempBans = 1
24. June 2018 | 18:55:39 | - SpawnKill = 3
24. June 2018 | 18:55:39 | - CapsLock = 1
24. June 2018 | 18:55:39 | - 3DSpeed = 0
24. June 2018 | 18:55:39 | - MaxSpeed = 230
24. June 2018 | 18:55:39 | - AdminImmunity = 1
24. June 2018 | 18:55:39 | - Advertisement = 1
24. June 2018 | 18:55:39 | - FreezeUpdate = 0
24. June 2018 | 18:55:39 | - SpawnTime = 10
24. June 2018 | 18:55:39 | - CheckpointTeleport = 1
24. June 2018 | 18:55:39 | - Airbreak = 1
24. June 2018 | 18:55:39 | - TankMode = 1
24. June 2018 | 18:55:39 | - WarnPlayers = 0
24. June 2018 | 18:55:39 | - SingleplayerCheats = 1
24. June 2018 | 18:55:39 | - MinFPS = 2
24. June 2018 | 18:55:39 | - DisableBadWeapons = 1
24. June 2018 | 18:55:39 | - CBug = 16
24. June 2018 | 18:55:39 | - AntiBugKill = 1
24. June 2018 | 18:55:39 | - NoReload = 20
24. June 2018 | 18:55:39 | - NoReloadForSawnOff = 4
24. June 2018 | 18:55:39 | - ActiveGMC = 2
24. June 2018 | 18:55:39 | - GMCBan = 0
24. June 2018 | 18:55:39 | - ServerSideHealth = 1
24. June 2018 | 18:55:39 | - CheckVMPos = 0
24. June 2018 | 18:55:39 | - QuickTurn = 1
24. June 2018 | 18:55:39 | 1 IP-bans have been loaded.
24. June 2018 | 18:55:39 | 0 temporary bans have been loaded.
24. June 2018 | 18:55:39 | 1 whitelist entries have been loaded.
24. June 2018 | 18:55:39 | 4 blacklist entries have been loaded.
24. June 2018 | 18:55:39 | 41 bad words have been loaded.
24. June 2018 | 18:55:39 | 4 forbidden weapons have been loaded.
24. June 2018 | 18:55:39 | JunkBuster has been configurated.
24. June 2018 | 18:55:39 | JunkBuster has successfully been loaded.
24. June 2018 | 19:06:35 | Current JunkBuster configuration:
24. June 2018 | 19:06:35 | - WeaponHack = 1
24. June 2018 | 19:06:35 | - MoneyHack = 1
24. June 2018 | 19:06:35 | - Jetpack = 1
24. June 2018 | 19:06:35 | - HealthHack = 1
24. June 2018 | 19:06:35 | - ArmourHack = 1
24. June 2018 | 19:06:35 | - DriveBy = 2
24. June 2018 | 19:06:35 | - Spam = 0
24. June 2018 | 19:06:35 | - CommandSpam = 0
24. June 2018 | 19:06:35 | - BadWords = 0
24. June 2018 | 19:06:35 | - CarJackHack = 1
24. June 2018 | 19:06:35 | - TeleportHack = 1
24. June 2018 | 19:06:35 | - MaxPing = 1000
24. June 2018 | 19:06:35 | - SpectateHack = 0
24. June 2018 | 19:06:35 | - Blacklist = 1
24. June 2018 | 19:06:35 | - IpBans = 1
24. June 2018 | 19:06:35 | - TempBans = 1
24. June 2018 | 19:06:35 | - SpawnKill = 3
24. June 2018 | 19:06:35 | - CapsLock = 1
24. June 2018 | 19:06:35 | - 3DSpeed = 0
24. June 2018 | 19:06:35 | - MaxSpeed = 230
24. June 2018 | 19:06:35 | - AdminImmunity = 1
24. June 2018 | 19:06:35 | - Advertisement = 1
24. June 2018 | 19:06:35 | - FreezeUpdate = 0
24. June 2018 | 19:06:35 | - SpawnTime = 10
24. June 2018 | 19:06:35 | - CheckpointTeleport = 1
24. June 2018 | 19:06:35 | - Airbreak = 1
24. June 2018 | 19:06:35 | - TankMode = 1
24. June 2018 | 19:06:35 | - WarnPlayers = 0
24. June 2018 | 19:06:35 | - SingleplayerCheats = 1
24. June 2018 | 19:06:35 | - MinFPS = 2
24. June 2018 | 19:06:35 | - DisableBadWeapons = 1
24. June 2018 | 19:06:35 | - CBug = 16
24. June 2018 | 19:06:35 | - AntiBugKill = 1
24. June 2018 | 19:06:35 | - NoReload = 20
24. June 2018 | 19:06:35 | - NoReloadForSawnOff = 4
24. June 2018 | 19:06:35 | - ActiveGMC = 2
24. June 2018 | 19:06:35 | - GMCBan = 0
24. June 2018 | 19:06:35 | - ServerSideHealth = 1
24. June 2018 | 19:06:35 | - CheckVMPos = 0
24. June 2018 | 19:06:35 | - QuickTurn = 1
24. June 2018 | 19:06:35 | 1 IP-bans have been loaded.
24. June 2018 | 19:06:35 | 0 temporary bans have been loaded.
24. June 2018 | 19:06:35 | 1 whitelist entries have been loaded.
24. June 2018 | 19:06:35 | 4 blacklist entries have been loaded.
24. June 2018 | 19:06:35 | 41 bad words have been loaded.
24. June 2018 | 19:06:35 | 4 forbidden weapons have been loaded.
24. June 2018 | 19:06:35 | JunkBuster has been configurated.
24. June 2018 | 19:06:35 | JunkBuster has successfully been loaded.
24. June 2018 | 19:15:26 | Current JunkBuster configuration:
24. June 2018 | 19:15:26 | - WeaponHack = 1
24. June 2018 | 19:15:26 | - MoneyHack = 1
24. June 2018 | 19:15:26 | - Jetpack = 1
24. June 2018 | 19:15:26 | - HealthHack = 1
24. June 2018 | 19:15:26 | - ArmourHack = 1
24. June 2018 | 19:15:26 | - DriveBy = 2
24. June 2018 | 19:15:26 | - Spam = 1
24. June 2018 | 19:15:26 | - CommandSpam = 1
24. June 2018 | 19:15:26 | - BadWords = 1
24. June 2018 | 19:15:26 | - CarJackHack = 1
24. June 2018 | 19:15:26 | - TeleportHack = 1
24. June 2018 | 19:15:26 | - MaxPing = 500
24. June 2018 | 19:15:26 | - SpectateHack = 1
24. June 2018 | 19:15:26 | - Blacklist = 1
24. June 2018 | 19:15:26 | - IpBans = 1
24. June 2018 | 19:15:26 | - TempBans = 1
24. June 2018 | 19:15:26 | - SpawnKill = 3
24. June 2018 | 19:15:26 | - CapsLock = 1
24. June 2018 | 19:15:26 | - 3DSpeed = 0
24. June 2018 | 19:15:26 | - MaxSpeed = 230
24. June 2018 | 19:15:26 | - AdminImmunity = 1
24. June 2018 | 19:15:26 | - Advertisement = 0
24. June 2018 | 19:15:26 | - FreezeUpdate = 0
24. June 2018 | 19:15:26 | - SpawnTime = 10
24. June 2018 | 19:15:26 | - CheckpointTeleport = 1
24. June 2018 | 19:15:26 | - Airbreak = 1
24. June 2018 | 19:15:26 | - TankMode = 1
24. June 2018 | 19:15:26 | - WarnPlayers = 0
24. June 2018 | 19:15:26 | - SingleplayerCheats = 1
24. June 2018 | 19:15:26 | - MinFPS = 13
24. June 2018 | 19:15:26 | - DisableBadWeapons = 1
24. June 2018 | 19:15:26 | - CBug = 16
24. June 2018 | 19:15:26 | - AntiBugKill = 1
24. June 2018 | 19:15:26 | - NoReload = 20
24. June 2018 | 19:15:26 | - NoReloadForSawnOff = 4
24. June 2018 | 19:15:26 | - ActiveGMC = 2
24. June 2018 | 19:15:26 | - GMCBan = 0
24. June 2018 | 19:15:26 | - ServerSideHealth = 1
24. June 2018 | 19:15:26 | - CheckVMPos = 0
24. June 2018 | 19:15:26 | - QuickTurn = 1
24. June 2018 | 19:15:26 | 0 IP-bans have been loaded.
24. June 2018 | 19:15:26 | 0 temporary bans have been loaded.
24. June 2018 | 19:15:26 | 0 whitelist entries have been loaded.
24. June 2018 | 19:15:26 | 0 blacklist entries have been loaded.
24. June 2018 | 19:15:26 | 0 bad words have been loaded.
24. June 2018 | 19:15:26 | 4 forbidden weapons have been loaded.
24. June 2018 | 19:15:26 | JunkBuster has been configurated.
24. June 2018 | 19:15:26 | JunkBuster has successfully been loaded.
24. June 2018 | 19:26:02 | 0 IP-bans have been loaded.
24. June 2018 | 19:26:02 | 0 temporary bans have been loaded.
24. June 2018 | 19:26:02 | 0 whitelist entries have been loaded.
24. June 2018 | 19:26:02 | 0 blacklist entries have been loaded.
24. June 2018 | 19:26:02 | 0 bad words have been loaded.
24. June 2018 | 19:26:02 | 4 forbidden weapons have been loaded.
24. June 2018 | 19:26:02 | JunkBuster has been configurated.
24. June 2018 | 22:56:34 | 0 IP-bans have been loaded.
24. June 2018 | 22:56:34 | 0 temporary bans have been loaded.
24. June 2018 | 22:56:34 | 0 whitelist entries have been loaded.
24. June 2018 | 22:56:34 | 0 blacklist entries have been loaded.
24. June 2018 | 22:56:34 | 0 bad words have been loaded.
24. June 2018 | 22:56:34 | 4 forbidden weapons have been loaded.
24. June 2018 | 22:56:34 | JunkBuster has been configurated.
24. June 2018 | 23:13:28 | 0 IP-bans have been loaded.
24. June 2018 | 23:13:28 | 0 temporary bans have been loaded.
24. June 2018 | 23:13:28 | 0 whitelist entries have been loaded.
24. June 2018 | 23:13:28 | 0 blacklist entries have been loaded.
24. June 2018 | 23:13:28 | 0 bad words have been loaded.
24. June 2018 | 23:13:28 | 4 forbidden weapons have been loaded.
24. June 2018 | 23:13:28 | JunkBuster has been configurated.
25. June 2018 | 00:00:34 | 0 IP-bans have been loaded.
25. June 2018 | 00:00:34 | 0 temporary bans have been loaded.
25. June 2018 | 00:00:34 | 0 whitelist entries have been loaded.
25. June 2018 | 00:00:34 | 0 blacklist entries have been loaded.
25. June 2018 | 00:00:34 | 0 bad words have been loaded.
25. June 2018 | 00:00:34 | 4 forbidden weapons have been loaded.
25. June 2018 | 00:00:34 | JunkBuster has been configurated.
25. June 2018 | 00:07:02 | 0 IP-bans have been loaded.
25. June 2018 | 00:07:02 | 0 temporary bans have been loaded.
25. June 2018 | 00:07:02 | 0 whitelist entries have been loaded.
25. June 2018 | 00:07:02 | 0 blacklist entries have been loaded.
25. June 2018 | 00:07:02 | 0 bad words have been loaded.
25. June 2018 | 00:07:02 | 4 forbidden weapons have been loaded.
25. June 2018 | 00:07:02 | JunkBuster has been configurated.
25. June 2018 | 00:15:46 | 0 IP-bans have been loaded.
25. June 2018 | 00:15:46 | 0 temporary bans have been loaded.
25. June 2018 | 00:15:46 | 0 whitelist entries have been loaded.
25. June 2018 | 00:15:46 | 0 blacklist entries have been loaded.
25. June 2018 | 00:15:46 | 0 bad words have been loaded.
25. June 2018 | 00:15:46 | 4 forbidden weapons have been loaded.
25. June 2018 | 00:15:46 | JunkBuster has been configurated.
25. June 2018 | 00:24:07 | 0 IP-bans have been loaded.
25. June 2018 | 00:24:07 | 0 temporary bans have been loaded.
25. June 2018 | 00:24:07 | 0 whitelist entries have been loaded.
25. June 2018 | 00:24:07 | 0 blacklist entries have been loaded.
25. June 2018 | 00:24:07 | 0 bad words have been loaded.
25. June 2018 | 00:24:07 | 4 forbidden weapons have been loaded.
25. June 2018 | 00:24:07 | JunkBuster has been configurated.
25. June 2018 | 00:27:32 | 0 IP-bans have been loaded.
25. June 2018 | 00:27:32 | 0 temporary bans have been loaded.
25. June 2018 | 00:27:32 | 0 whitelist entries have been loaded.
25. June 2018 | 00:27:32 | 0 blacklist entries have been loaded.
25. June 2018 | 00:27:32 | 0 bad words have been loaded.
25. June 2018 | 00:27:32 | 4 forbidden weapons have been loaded.
25. June 2018 | 00:27:32 | JunkBuster has been configurated.
25. June 2018 | 09:54:13 | 0 IP-bans have been loaded.
25. June 2018 | 09:54:13 | 0 temporary bans have been loaded.
25. June 2018 | 09:54:13 | 0 whitelist entries have been loaded.
25. June 2018 | 09:54:13 | 0 blacklist entries have been loaded.
25. June 2018 | 09:54:13 | 0 bad words have been loaded.
25. June 2018 | 09:54:13 | 4 forbidden weapons have been loaded.
25. June 2018 | 09:54:13 | JunkBuster has been configurated.
25. June 2018 | 10:09:44 | 0 IP-bans have been loaded.
25. June 2018 | 10:09:44 | 0 temporary bans have been loaded.
25. June 2018 | 10:09:44 | 0 whitelist entries have been loaded.
25. June 2018 | 10:09:44 | 0 blacklist entries have been loaded.
25. June 2018 | 10:09:44 | 0 bad words have been loaded.
25. June 2018 | 10:09:44 | 4 forbidden weapons have been loaded.
25. June 2018 | 10:09:44 | JunkBuster has been configurated.
29. June 2018 | 17:13:53 | 0 IP-bans have been loaded.
29. June 2018 | 17:13:53 | 0 temporary bans have been loaded.
29. June 2018 | 17:13:53 | 0 whitelist entries have been loaded.
29. June 2018 | 17:13:53 | 0 blacklist entries have been loaded.
29. June 2018 | 17:13:53 | 0 bad words have been loaded.
29. June 2018 | 17:13:53 | 4 forbidden weapons have been loaded.
29. June 2018 | 17:13:53 | JunkBuster has been configurated.
30. June 2018 | 23:37:54 | 0 IP-bans have been loaded.
30. June 2018 | 23:37:54 | 0 temporary bans have been loaded.
30. June 2018 | 23:37:54 | 0 whitelist entries have been loaded.
30. June 2018 | 23:37:54 | 0 blacklist entries have been loaded.
30. June 2018 | 23:37:54 | 0 bad words have been loaded.
30. June 2018 | 23:37:54 | 4 forbidden weapons have been loaded.
30. June 2018 | 23:37:54 | JunkBuster has been configurated.
30. June 2018 | 23:58:49 | 0 IP-bans have been loaded.
30. June 2018 | 23:58:49 | 0 temporary bans have been loaded.
30. June 2018 | 23:58:49 | 0 whitelist entries have been loaded.
30. June 2018 | 23:58:49 | 0 blacklist entries have been loaded.
30. June 2018 | 23:58:49 | 0 bad words have been loaded.
30. June 2018 | 23:58:49 | 4 forbidden weapons have been loaded.
30. June 2018 | 23:58:49 | JunkBuster has been configurated.
1. July 2018 | 00:09:42 | 0 IP-bans have been loaded.
1. July 2018 | 00:09:42 | 0 temporary bans have been loaded.
1. July 2018 | 00:09:42 | 0 whitelist entries have been loaded.
1. July 2018 | 00:09:42 | 0 blacklist entries have been loaded.
1. July 2018 | 00:09:42 | 0 bad words have been loaded.
1. July 2018 | 00:09:42 | 4 forbidden weapons have been loaded.
1. July 2018 | 00:09:42 | JunkBuster has been configurated.
1. July 2018 | 00:13:29 | 0 IP-bans have been loaded.
1. July 2018 | 00:13:29 | 0 temporary bans have been loaded.
1. July 2018 | 00:13:29 | 0 whitelist entries have been loaded.
1. July 2018 | 00:13:29 | 0 blacklist entries have been loaded.
1. July 2018 | 00:13:29 | 0 bad words have been loaded.
1. July 2018 | 00:13:29 | 4 forbidden weapons have been loaded.
1. July 2018 | 00:13:29 | JunkBuster has been configurated.
4. July 2018 | 12:50:00 | 0 IP-bans have been loaded.
4. July 2018 | 12:50:00 | 0 temporary bans have been loaded.
4. July 2018 | 12:50:00 | 0 whitelist entries have been loaded.
4. July 2018 | 12:50:00 | 0 blacklist entries have been loaded.
4. July 2018 | 12:50:00 | 0 bad words have been loaded.
4. July 2018 | 12:50:00 | 4 forbidden weapons have been loaded.
4. July 2018 | 12:50:00 | JunkBuster has been configurated.
4. July 2018 | 12:53:50 | 0 IP-bans have been loaded.
4. July 2018 | 12:53:50 | 0 temporary bans have been loaded.
4. July 2018 | 12:53:50 | 0 whitelist entries have been loaded.
4. July 2018 | 12:53:50 | 0 blacklist entries have been loaded.
4. July 2018 | 12:53:50 | 0 bad words have been loaded.
4. July 2018 | 12:53:50 | 4 forbidden weapons have been loaded.
4. July 2018 | 12:53:50 | JunkBuster has been configurated.
5. July 2018 | 23:23:12 | 0 IP-bans have been loaded.
5. July 2018 | 23:23:12 | 0 temporary bans have been loaded.
5. July 2018 | 23:23:12 | 0 whitelist entries have been loaded.
5. July 2018 | 23:23:12 | 0 blacklist entries have been loaded.
5. July 2018 | 23:23:12 | 0 bad words have been loaded.
5. July 2018 | 23:23:12 | 4 forbidden weapons have been loaded.
5. July 2018 | 23:23:12 | JunkBuster has been configurated.
6. July 2018 | 00:02:29 | 0 IP-bans have been loaded.
6. July 2018 | 00:02:29 | 0 temporary bans have been loaded.
6. July 2018 | 00:02:29 | 0 whitelist entries have been loaded.
6. July 2018 | 00:02:29 | 0 blacklist entries have been loaded.
6. July 2018 | 00:02:29 | 0 bad words have been loaded.
6. July 2018 | 00:02:29 | 4 forbidden weapons have been loaded.
6. July 2018 | 00:02:29 | JunkBuster has been configurated.
7. July 2018 | 18:51:12 | 0 IP-bans have been loaded.
7. July 2018 | 18:51:12 | 0 temporary bans have been loaded.
7. July 2018 | 18:51:12 | 0 whitelist entries have been loaded.
7. July 2018 | 18:51:12 | 0 blacklist entries have been loaded.
7. July 2018 | 18:51:12 | 0 bad words have been loaded.
7. July 2018 | 18:51:12 | 4 forbidden weapons have been loaded.
7. July 2018 | 18:51:12 | JunkBuster has been configurated.
12. July 2018 | 20:18:29 | 0 IP-bans have been loaded.
12. July 2018 | 20:18:29 | 0 temporary bans have been loaded.
12. July 2018 | 20:18:29 | 0 whitelist entries have been loaded.
12. July 2018 | 20:18:29 | 0 blacklist entries have been loaded.
12. July 2018 | 20:18:29 | 0 bad words have been loaded.
12. July 2018 | 20:18:29 | 4 forbidden weapons have been loaded.
12. July 2018 | 20:18:29 | JunkBuster has been configurated.
11. August 2018 | 21:51:44 | 0 IP-bans have been loaded.
11. August 2018 | 21:51:44 | 0 temporary bans have been loaded.
11. August 2018 | 21:51:44 | 0 whitelist entries have been loaded.
11. August 2018 | 21:51:44 | 0 blacklist entries have been loaded.
11. August 2018 | 21:51:44 | 0 bad words have been loaded.
11. August 2018 | 21:51:44 | 4 forbidden weapons have been loaded.
11. August 2018 | 21:51:44 | JunkBuster has been configurated.
11. August 2018 | 22:06:41 | 0 IP-bans have been loaded.
11. August 2018 | 22:06:41 | 0 temporary bans have been loaded.
11. August 2018 | 22:06:41 | 0 whitelist entries have been loaded.
11. August 2018 | 22:06:41 | 0 blacklist entries have been loaded.
11. August 2018 | 22:06:41 | 0 bad words have been loaded.
11. August 2018 | 22:06:41 | 4 forbidden weapons have been loaded.
11. August 2018 | 22:06:41 | JunkBuster has been configurated.
11. August 2018 | 21:21:03 | 0 IP-bans have been loaded.
11. August 2018 | 21:21:03 | 0 temporary bans have been loaded.
11. August 2018 | 21:21:03 | 0 whitelist entries have been loaded.
11. August 2018 | 21:21:03 | 0 blacklist entries have been loaded.
11. August 2018 | 21:21:03 | 0 bad words have been loaded.
11. August 2018 | 21:21:03 | 4 forbidden weapons have been loaded.
11. August 2018 | 21:21:03 | JunkBuster has been configurated.
15. August 2018 | 09:08:42 | 0 IP-bans have been loaded.
15. August 2018 | 09:08:42 | 0 temporary bans have been loaded.
15. August 2018 | 09:08:42 | 0 whitelist entries have been loaded.
15. August 2018 | 09:08:42 | 0 blacklist entries have been loaded.
15. August 2018 | 09:08:42 | 0 bad words have been loaded.
15. August 2018 | 09:08:42 | 4 forbidden weapons have been loaded.
15. August 2018 | 09:08:42 | JunkBuster has been configurated.
15. August 2018 | 10:54:33 | 0 IP-bans have been loaded.
15. August 2018 | 10:54:33 | 0 temporary bans have been loaded.
15. August 2018 | 10:54:33 | 0 whitelist entries have been loaded.
15. August 2018 | 10:54:33 | 0 blacklist entries have been loaded.
15. August 2018 | 10:54:33 | 0 bad words have been loaded.
15. August 2018 | 10:54:33 | 4 forbidden weapons have been loaded.
15. August 2018 | 10:54:33 | JunkBuster has been configurated.
15. August 2018 | 11:11:31 | 0 IP-bans have been loaded.
15. August 2018 | 11:11:31 | 0 temporary bans have been loaded.
15. August 2018 | 11:11:31 | 0 whitelist entries have been loaded.
15. August 2018 | 11:11:31 | 0 blacklist entries have been loaded.
15. August 2018 | 11:11:31 | 0 bad words have been loaded.
15. August 2018 | 11:11:31 | 4 forbidden weapons have been loaded.
15. August 2018 | 11:11:31 | JunkBuster has been configurated.
15. August 2018 | 11:13:28 | Resetting player classes.
11. Octobre 2018 | 12:13:32 | 0 IP-bans have been loaded.
11. Octobre 2018 | 12:13:32 | 0 temporary bans have been loaded.
11. Octobre 2018 | 12:13:32 | 0 whitelist entries have been loaded.
11. Octobre 2018 | 12:13:32 | 0 blacklist entries have been loaded.
11. Octobre 2018 | 12:13:32 | 0 bad words have been loaded.
11. Octobre 2018 | 12:13:32 | 4 forbidden weapons have been loaded.
11. Octobre 2018 | 12:13:32 | JunkBuster has been configurated.
11. Octobre 2018 | 12:37:47 | 0 IP-bans have been loaded.
11. Octobre 2018 | 12:37:47 | 0 temporary bans have been loaded.
11. Octobre 2018 | 12:37:47 | 0 whitelist entries have been loaded.
11. Octobre 2018 | 12:37:47 | 0 blacklist entries have been loaded.
11. Octobre 2018 | 12:37:47 | 0 bad words have been loaded.
11. Octobre 2018 | 12:37:47 | 4 forbidden weapons have been loaded.
11. Octobre 2018 | 12:37:47 | JunkBuster has been configurated.
11. Octobre 2018 | 15:04:11 | 0 IP-bans have been loaded.
11. Octobre 2018 | 15:04:11 | 0 temporary bans have been loaded.
11. Octobre 2018 | 15:04:11 | 0 whitelist entries have been loaded.
11. Octobre 2018 | 15:04:11 | 0 blacklist entries have been loaded.
11. Octobre 2018 | 15:04:11 | 0 bad words have been loaded.
11. Octobre 2018 | 15:04:11 | 4 forbidden weapons have been loaded.
11. Octobre 2018 | 15:04:11 | JunkBuster has been configurated.
11. Octobre 2018 | 15:19:59 | 0 IP-bans have been loaded.
11. Octobre 2018 | 15:19:59 | 0 temporary bans have been loaded.
11. Octobre 2018 | 15:19:59 | 0 whitelist entries have been loaded.
11. Octobre 2018 | 15:19:59 | 0 blacklist entries have been loaded.
11. Octobre 2018 | 15:19:59 | 0 bad words have been loaded.
11. Octobre 2018 | 15:19:59 | 4 forbidden weapons have been loaded.
11. Octobre 2018 | 15:19:59 | JunkBuster has been configurated.
11. Octobre 2018 | 15:26:55 | 0 IP-bans have been loaded.
11. Octobre 2018 | 15:26:55 | 0 temporary bans have been loaded.
11. Octobre 2018 | 15:26:55 | 0 whitelist entries have been loaded.
11. Octobre 2018 | 15:26:55 | 0 blacklist entries have been loaded.
11. Octobre 2018 | 15:26:55 | 0 bad words have been loaded.
11. Octobre 2018 | 15:26:55 | 4 forbidden weapons have been loaded.
11. Octobre 2018 | 15:26:55 | JunkBuster has been configurated.
11. Octobre 2018 | 15:41:03 | 0 IP-bans have been loaded.
11. Octobre 2018 | 15:41:03 | 0 temporary bans have been loaded.
11. Octobre 2018 | 15:41:03 | 0 whitelist entries have been loaded.
11. Octobre 2018 | 15:41:03 | 0 blacklist entries have been loaded.
11. Octobre 2018 | 15:41:03 | 0 bad words have been loaded.
11. Octobre 2018 | 15:41:03 | 4 forbidden weapons have been loaded.
11. Octobre 2018 | 15:41:03 | JunkBuster has been configurated.
12. Octobre 2018 | 00:59:15 | 0 IP-bans have been loaded.
12. Octobre 2018 | 00:59:15 | 0 temporary bans have been loaded.
12. Octobre 2018 | 00:59:15 | 0 whitelist entries have been loaded.
12. Octobre 2018 | 00:59:15 | 0 blacklist entries have been loaded.
12. Octobre 2018 | 00:59:15 | 0 bad words have been loaded.
12. Octobre 2018 | 00:59:15 | 4 forbidden weapons have been loaded.
12. Octobre 2018 | 00:59:15 | JunkBuster has been configurated.
12. Octobre 2018 | 01:00:50 | 0 IP-bans have been loaded.
12. Octobre 2018 | 01:00:50 | 0 temporary bans have been loaded.
12. Octobre 2018 | 01:00:50 | 0 whitelist entries have been loaded.
12. Octobre 2018 | 01:00:50 | 0 blacklist entries have been loaded.
12. Octobre 2018 | 01:00:50 | 0 bad words have been loaded.
12. Octobre 2018 | 01:00:50 | 4 forbidden weapons have been loaded.
12. Octobre 2018 | 01:00:50 | JunkBuster has been configurated.
12. Octobre 2018 | 01:07:23 | 0 IP-bans have been loaded.
12. Octobre 2018 | 01:07:23 | 0 temporary bans have been loaded.
12. Octobre 2018 | 01:07:23 | 0 whitelist entries have been loaded.
12. Octobre 2018 | 01:07:23 | 0 blacklist entries have been loaded.
12. Octobre 2018 | 01:07:23 | 0 bad words have been loaded.
12. Octobre 2018 | 01:07:23 | 4 forbidden weapons have been loaded.
12. Octobre 2018 | 01:07:23 | JunkBuster has been configurated.
12. Octobre 2018 | 01:13:34 | 0 IP-bans have been loaded.
12. Octobre 2018 | 01:13:34 | 0 temporary bans have been loaded.
12. Octobre 2018 | 01:13:34 | 0 whitelist entries have been loaded.
12. Octobre 2018 | 01:13:34 | 0 blacklist entries have been loaded.
12. Octobre 2018 | 01:13:34 | 0 bad words have been loaded.
12. Octobre 2018 | 01:13:34 | 4 forbidden weapons have been loaded.
12. Octobre 2018 | 01:13:34 | JunkBuster has been configurated.
12. Octobre 2018 | 01:38:40 | 0 IP-bans have been loaded.
12. Octobre 2018 | 01:38:40 | 0 temporary bans have been loaded.
12. Octobre 2018 | 01:38:40 | 0 whitelist entries have been loaded.
12. Octobre 2018 | 01:38:40 | 0 blacklist entries have been loaded.
12. Octobre 2018 | 01:38:40 | 0 bad words have been loaded.
12. Octobre 2018 | 01:38:40 | 4 forbidden weapons have been loaded.
12. Octobre 2018 | 01:38:40 | JunkBuster has been configurated.
12. Octobre 2018 | 02:06:29 | 0 IP-bans have been loaded.
12. Octobre 2018 | 02:06:29 | 0 temporary bans have been loaded.
12. Octobre 2018 | 02:06:29 | 0 whitelist entries have been loaded.
12. Octobre 2018 | 02:06:29 | 0 blacklist entries have been loaded.
12. Octobre 2018 | 02:06:29 | 0 bad words have been loaded.
12. Octobre 2018 | 02:06:29 | 4 forbidden weapons have been loaded.
12. Octobre 2018 | 02:06:29 | JunkBuster has been configurated.
12. Octobre 2018 | 02:14:32 | 0 IP-bans have been loaded.
12. Octobre 2018 | 02:14:32 | 0 temporary bans have been loaded.
12. Octobre 2018 | 02:14:32 | 0 whitelist entries have been loaded.
12. Octobre 2018 | 02:14:32 | 0 blacklist entries have been loaded.
12. Octobre 2018 | 02:14:32 | 0 bad words have been loaded.
12. Octobre 2018 | 02:14:32 | 4 forbidden weapons have been loaded.
12. Octobre 2018 | 02:14:32 | JunkBuster has been configurated.
12. Octobre 2018 | 02:22:12 | 0 IP-bans have been loaded.
12. Octobre 2018 | 02:22:12 | 0 temporary bans have been loaded.
12. Octobre 2018 | 02:22:12 | 0 whitelist entries have been loaded.
12. Octobre 2018 | 02:22:12 | 0 blacklist entries have been loaded.
12. Octobre 2018 | 02:22:12 | 0 bad words have been loaded.
12. Octobre 2018 | 02:22:12 | 4 forbidden weapons have been loaded.
12. Octobre 2018 | 02:22:12 | JunkBuster has been configurated.
12. Octobre 2018 | 02:40:32 | Resetting player classes.
12. Octobre 2018 | 02:40:49 | 0 IP-bans have been loaded.
12. Octobre 2018 | 02:40:49 | 0 temporary bans have been loaded.
12. Octobre 2018 | 02:40:49 | 0 whitelist entries have been loaded.
12. Octobre 2018 | 02:40:49 | 0 blacklist entries have been loaded.
12. Octobre 2018 | 02:40:49 | 0 bad words have been loaded.
12. Octobre 2018 | 02:40:49 | 4 forbidden weapons have been loaded.
12. Octobre 2018 | 02:40:49 | JunkBuster has been configurated.
12. Octobre 2018 | 03:23:48 | Resetting player classes.
12. Octobre 2018 | 05:51:40 | 0 IP-bans have been loaded.
12. Octobre 2018 | 05:51:40 | 0 temporary bans have been loaded.
12. Octobre 2018 | 05:51:40 | 0 whitelist entries have been loaded.
12. Octobre 2018 | 05:51:40 | 0 blacklist entries have been loaded.
12. Octobre 2018 | 05:51:40 | 0 bad words have been loaded.
12. Octobre 2018 | 05:51:40 | 4 forbidden weapons have been loaded.
12. Octobre 2018 | 05:51:40 | JunkBuster has been configurated.
